File Name,Sliced File Name,Truncated Description,Description,Certainty
image5556,image5556.jpg,soccer ball,soccer ball,0.4747191369533539
image5556,image5556_01_01.jpg,gong,"gong, tam-tam",0.2689376473426819
image5556,image5556_01_02.jpg,vault,vault,0.3192436397075653
image5556,image5556_02_01.jpg,soccer ball,soccer ball,0.7434419989585876
image5556,image5556_02_02.jpg,soccer ball,soccer ball,0.8231406211853027
image5557,image5557.jpg,shoe shop,"shoe shop, shoe-shop, shoe store",0.3138176500797272
image5557,image5557_01_01.jpg,plunger,"plunger, plumber's helper",0.07154127955436708
image5557,image5557_01_02.jpg,wreck,wreck,0.730019211769104
image5557,image5557_02_01.jpg,shoe shop,"shoe shop, shoe-shop, shoe store",0.982861876487732
image5557,image5557_02_02.jpg,wreck,wreck,0.0930948257446289
image5558,image5558.jpg,pinwheel,pinwheel,0.9533874392509459
image5558,image5558_01_01.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.0797988548874855
image5558,image5558_01_02.jpg,Lhasa,"Lhasa, Lhasa apso",0.05408480018377304
image5558,image5558_02_01.jpg,pinwheel,pinwheel,0.9847862124443054
image5558,image5558_02_02.jpg,pinwheel,pinwheel,0.9605883955955504
image5559,image5559.jpg,park bench,park bench,0.1624758094549179
image5559,image5559_01_01.jpg,pot,"pot, flowerpot",0.12110329419374465
image5559,image5559_01_02.jpg,swing,swing,0.05671771243214607
image5559,image5559_02_01.jpg,pot,"pot, flowerpot",0.5442125201225281
image5559,image5559_02_02.jpg,overskirt,overskirt,0.3959827423095703
image556,image556.jpg,cliff,"cliff, drop, drop-off",0.1719435304403305
image556,image556_01_01.jpg,steel arch bridge,steel arch bridge,0.3610007464885712
image556,image556_01_02.jpg,steel arch bridge,steel arch bridge,0.5203989148139954
image556,image556_02_01.jpg,bikini,"bikini, two-piece",0.6170461177825928
image556,image556_02_02.jpg,bikini,"bikini, two-piece",0.1481349617242813
image5560,image5560.jpg,picket fence,"picket fence, paling",0.3303075432777405
image5560,image5560_01_01.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.04449818283319473
image5560,image5560_01_02.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.09011232107877733
image5560,image5560_02_01.jpg,cloak,cloak,0.11321433633565905
image5560,image5560_02_02.jpg,wig,wig,0.15288810431957245
image5561,image5561.jpg,rapeseed,rapeseed,0.9999927282333374
image5561,image5561_01_01.jpg,bikini,"bikini, two-piece",0.13647611439228058
image5561,image5561_01_02.jpg,binoculars,"binoculars, field glasses, opera glasses",0.8966543674468994
image5561,image5561_02_01.jpg,rapeseed,rapeseed,0.992152988910675
image5561,image5561_02_02.jpg,rapeseed,rapeseed,0.9986671209335328
image5562,image5562.jpg,bonnet,"bonnet, poke bonnet",0.17414994537830353
image5562,image5562_01_01.jpg,bonnet,"bonnet, poke bonnet",0.11598731577396393
image5562,image5562_01_02.jpg,seat belt,"seat belt, seatbelt",0.2914869487285614
image5562,image5562_02_01.jpg,bikini,"bikini, two-piece",0.1567256897687912
image5562,image5562_02_02.jpg,neck brace,neck brace,0.585708498954773
image5563,image5563.jpg,hair slide,hair slide,0.8340984582901001
image5563,image5563_01_01.jpg,hair slide,hair slide,0.754848837852478
image5563,image5563_01_02.jpg,hair slide,hair slide,0.833767294883728
image5563,image5563_02_01.jpg,brassiere,"brassiere, bra, bandeau",0.14263837039470673
image5563,image5563_02_02.jpg,seat belt,"seat belt, seatbelt",0.5009732246398926
image5564,image5564.jpg,rapeseed,rapeseed,0.9998644590377808
image5564,image5564_01_01.jpg,rapeseed,rapeseed,0.9999318122863771
image5564,image5564_01_02.jpg,rapeseed,rapeseed,0.9946316480636596
image5564,image5564_02_01.jpg,rapeseed,rapeseed,0.9997325539588928
image5564,image5564_02_02.jpg,rapeseed,rapeseed,0.9997469782829284
image5565,image5565.jpg,pick,"pick, plectrum, plectron",0.3792864978313446
image5565,image5565_01_01.jpg,lipstick,"lipstick, lip rouge",0.08348575234413147
image5565,image5565_01_02.jpg,bathing cap,"bathing cap, swimming cap",0.210320845246315
image5565,image5565_02_01.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.14525432884693146
image5565,image5565_02_02.jpg,bonnet,"bonnet, poke bonnet",0.10726207494735718
image5566,image5566.jpg,hair slide,hair slide,0.608301043510437
image5566,image5566_01_01.jpg,bathing cap,"bathing cap, swimming cap",0.1836288869380951
image5566,image5566_01_02.jpg,hair slide,hair slide,0.6060004234313965
image5566,image5566_02_01.jpg,sleeping bag,sleeping bag,0.032103002071380615
image5566,image5566_02_02.jpg,abaya,abaya,0.15735679864883426
image5567,image5567.jpg,perfume,"perfume, essence",0.4745898842811585
image5567,image5567_01_01.jpg,analog clock,analog clock,0.18176068365573886
image5567,image5567_01_02.jpg,projector,projector,0.2120468616485596
image5567,image5567_02_01.jpg,medicine chest,"medicine chest, medicine cabinet",0.3405270874500275
image5567,image5567_02_02.jpg,wine bottle,wine bottle,0.2099745869636536
image5568,image5568.jpg,French bulldog,French bulldog,0.8237676620483398
image5568,image5568_01_01.jpg,French bulldog,French bulldog,0.4636454880237579
image5568,image5568_01_02.jpg,dalmatian,"dalmatian, coach dog, carriage dog",0.4145831763744354
image5568,image5568_02_01.jpg,Saint Bernard,"Saint Bernard, St Bernard",0.4845620393753052
image5568,image5568_02_02.jpg,French bulldog,French bulldog,0.3886893093585968
image5569,image5569.jpg,sunglasses,"sunglasses, dark glasses, shades",0.6992765069007874
image5569,image5569_01_01.jpg,Shih-Tzu,Shih-Tzu,0.2572510242462158
image5569,image5569_01_02.jpg,sunglass,sunglass,0.6403892636299133
image5569,image5569_02_01.jpg,necklace,necklace,0.3805020749568939
image5569,image5569_02_02.jpg,cardigan,cardigan,0.3178015947341919
image557,image557.jpg,sunglasses,"sunglasses, dark glasses, shades",0.4636644423007965
image557,image557_01_01.jpg,sunglasses,"sunglasses, dark glasses, shades",0.2622336447238922
image557,image557_01_02.jpg,bikini,"bikini, two-piece",0.052369359880685806
image557,image557_02_01.jpg,cowboy hat,"cowboy hat, ten-gallon hat",0.08430500328540802
image557,image557_02_02.jpg,velvet,velvet,0.16692417860031128
image5570,image5570.jpg,pop bottle,"pop bottle, soda bottle",0.04902533069252968
image5570,image5570_01_01.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.5072925090789795
image5570,image5570_01_02.jpg,beer glass,beer glass,0.4547930061817169
image5570,image5570_02_01.jpg,eggnog,eggnog,0.936115860939026
image5570,image5570_02_02.jpg,eggnog,eggnog,0.12458089739084245
image5571,image5571.jpg,jersey,"jersey, T-shirt, tee shirt",0.27219539880752563
image5571,image5571_01_01.jpg,necklace,necklace,0.14273889362812042
image5571,image5571_01_02.jpg,bath towel,bath towel,0.16756446659564972
image5571,image5571_02_01.jpg,poncho,poncho,0.31285861134529114
image5571,image5571_02_02.jpg,pajama,"pajama, pyjama, pj's, jammies",0.08384551107883452
image5572,image5572.jpg,kelpie,kelpie,0.3712320327758789
image5572,image5572_01_01.jpg,Pembroke,"Pembroke, Pembroke Welsh corgi",0.2053655833005905
image5572,image5572_01_02.jpg,German shepherd,"German shepherd, German shepherd dog, German police dog, alsatian",0.4361420869827271
image5572,image5572_02_01.jpg,Labrador retriever,Labrador retriever,0.2649257183074951
image5572,image5572_02_02.jpg,seat belt,"seat belt, seatbelt",0.6654998064041138
image5573,image5573.jpg,sock,sock,0.26414209604263306
image5573,image5573_01_01.jpg,sock,sock,0.21676963567733765
image5573,image5573_01_02.jpg,ocarina,"ocarina, sweet potato",0.12927183508872986
image5573,image5573_02_01.jpg,washbasin,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.2102826684713364
image5573,image5573_02_02.jpg,sock,sock,0.33268463611602783
image5574,image5574.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.5913647413253784
image5574,image5574_01_01.jpg,Band Aid,Band Aid,0.20053090155124664
image5574,image5574_01_02.jpg,cloak,cloak,0.2517708539962769
image5574,image5574_02_01.jpg,Windsor tie,Windsor tie,0.09218483418226242
image5574,image5574_02_02.jpg,sweatshirt,sweatshirt,0.26484790444374084
image5575,image5575.jpg,jersey,"jersey, T-shirt, tee shirt",0.2288171797990799
image5575,image5575_01_01.jpg,lab coat,"lab coat, laboratory coat",0.09969525784254074
image5575,image5575_01_02.jpg,seat belt,"seat belt, seatbelt",0.12287751585245132
image5575,image5575_02_01.jpg,jersey,"jersey, T-shirt, tee shirt",0.2720541059970856
image5575,image5575_02_02.jpg,poncho,poncho,0.6648479700088501
image5576,image5576.jpg,oxygen mask,oxygen mask,0.10969456285238266
image5576,image5576_01_01.jpg,crutch,crutch,0.17471686005592346
image5576,image5576_01_02.jpg,iPod,iPod,0.2392677813768387
image5576,image5576_02_01.jpg,maillot,"maillot, tank suit",0.20181724429130554
image5576,image5576_02_02.jpg,brassiere,"brassiere, bra, bandeau",0.2704143524169922
image5577,image5577.jpg,maillot,maillot,0.8562623858451843
image5577,image5577_01_01.jpg,brassiere,"brassiere, bra, bandeau",0.4044994711875916
image5577,image5577_01_02.jpg,plunger,"plunger, plumber's helper",0.0901077836751938
image5577,image5577_02_01.jpg,maillot,maillot,0.2050326019525528
image5577,image5577_02_02.jpg,maillot,maillot,0.5141866803169249
image5578,image5578.jpg,mask,mask,0.246940553188324
image5578,image5578_01_01.jpg,bubble,bubble,0.3461173176765442
image5578,image5578_01_02.jpg,gasmask,"gasmask, respirator, gas helmet",0.2748467922210693
image5578,image5578_02_01.jpg,hair spray,hair spray,0.17443707585334778
image5578,image5578_02_02.jpg,bath towel,bath towel,0.6313983201980591
image5579,image5579.jpg,sunglasses,"sunglasses, dark glasses, shades",0.3596442937850952
image5579,image5579_01_01.jpg,wig,wig,0.09646135568618774
image5579,image5579_01_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.2316213995218277
image5579,image5579_02_01.jpg,sunglasses,"sunglasses, dark glasses, shades",0.4832232594490051
image5579,image5579_02_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.12344961613416673
image558,image558.jpg,seat belt,"seat belt, seatbelt",0.3706658780574799
image558,image558_01_01.jpg,bikini,"bikini, two-piece",0.19626331329345706
image558,image558_01_02.jpg,seat belt,"seat belt, seatbelt",0.5130519866943359
image558,image558_02_01.jpg,seat belt,"seat belt, seatbelt",0.9485758543014526
image558,image558_02_02.jpg,car mirror,car mirror,0.4465539455413817
image5580,image5580.jpg,lipstick,"lipstick, lip rouge",0.8945170044898987
image5580,image5580_01_01.jpg,lipstick,"lipstick, lip rouge",0.25113287568092346
image5580,image5580_01_02.jpg,Band Aid,Band Aid,0.4878124296665192
image5580,image5580_02_01.jpg,wig,wig,0.3401355743408203
image5580,image5580_02_02.jpg,diaper,"diaper, nappy, napkin",0.11961869150400163
image5581,image5581.jpg,sunglasses,"sunglasses, dark glasses, shades",0.6178222298622131
image5581,image5581_01_01.jpg,matchstick,matchstick,0.2151286602020264
image5581,image5581_01_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.5796724557876587
image5581,image5581_02_01.jpg,bloodhound,"bloodhound, sleuthhound",0.12414490431547165
image5581,image5581_02_02.jpg,cowboy hat,"cowboy hat, ten-gallon hat",0.20671696960926056
image5582,image5582.jpg,swing,swing,0.18204887211322784
image5582,image5582_01_01.jpg,bikini,"bikini, two-piece",0.4437037110328674
image5582,image5582_01_02.jpg,bikini,"bikini, two-piece",0.7599105238914491
image5582,image5582_02_01.jpg,banana,banana,0.15817970037460327
image5582,image5582_02_02.jpg,sandal,sandal,0.617417573928833
image5583,image5583.jpg,pier,pier,0.23129767179489136
image5583,image5583_01_01.jpg,radio telescope,"radio telescope, radio reflector",0.3118759393692017
image5583,image5583_01_02.jpg,tractor,tractor,0.1485597938299179
image5583,image5583_02_01.jpg,pier,pier,0.5016496777534485
image5583,image5583_02_02.jpg,pier,pier,0.5107303261756897
image5584,image5584.jpg,miniskirt,"miniskirt, mini",0.9087640047073364
image5584,image5584_01_01.jpg,jean,"jean, blue jean, denim",0.22454608976840973
image5584,image5584_01_02.jpg,maillot,maillot,0.1503419727087021
image5584,image5584_02_01.jpg,miniskirt,"miniskirt, mini",0.871437668800354
image5584,image5584_02_02.jpg,sandal,sandal,0.5082597136497498
image5585,image5585.jpg,seat belt,"seat belt, seatbelt",0.9449280500411988
image5585,image5585_01_01.jpg,mortarboard,mortarboard,0.6222498416900635
image5585,image5585_01_02.jpg,neck brace,neck brace,0.6101029515266418
image5585,image5585_02_01.jpg,stole,stole,0.8397616147994995
image5585,image5585_02_02.jpg,seat belt,"seat belt, seatbelt",0.9112080931663512
image5586,image5586.jpg,sweatshirt,sweatshirt,0.9929463267326356
image5586,image5586_01_01.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.1563776433467865
image5586,image5586_01_02.jpg,pajama,"pajama, pyjama, pj's, jammies",0.383471816778183
image5586,image5586_02_01.jpg,sweatshirt,sweatshirt,0.8024241924285889
image5586,image5586_02_02.jpg,sweatshirt,sweatshirt,0.9113604426383972
image5587,image5587.jpg,jean,"jean, blue jean, denim",0.2725781500339508
image5587,image5587_01_01.jpg,swing,swing,0.2854352593421936
image5587,image5587_01_02.jpg,gown,gown,0.22693856060504916
image5587,image5587_02_01.jpg,lakeside,"lakeside, lakeshore",0.09346231818199158
image5587,image5587_02_02.jpg,running shoe,running shoe,0.1338178813457489
image5588,image5588.jpg,orange,orange,0.5146781802177429
image5588,image5588_01_01.jpg,ear,"ear, spike, capitulum",0.511199414730072
image5588,image5588_01_02.jpg,ear,"ear, spike, capitulum",0.3024081587791443
image5588,image5588_02_01.jpg,acorn squash,acorn squash,0.5930709838867188
image5588,image5588_02_02.jpg,acorn squash,acorn squash,0.21996036171913147
image5589,image5589.jpg,seat belt,"seat belt, seatbelt",0.6914240717887878
image5589,image5589_01_01.jpg,lipstick,"lipstick, lip rouge",0.08379154652357101
image5589,image5589_01_02.jpg,seat belt,"seat belt, seatbelt",0.28871503472328186
image5589,image5589_02_01.jpg,necklace,necklace,0.3987180292606354
image5589,image5589_02_02.jpg,seat belt,"seat belt, seatbelt",0.6436039209365845
image559,image559.jpg,seat belt,"seat belt, seatbelt",0.6705781817436218
image559,image559_01_01.jpg,web site,"web site, website, internet site, site",0.18842941522598267
image559,image559_01_02.jpg,crossword puzzle,"crossword puzzle, crossword",0.18831446766853333
image559,image559_02_01.jpg,seat belt,"seat belt, seatbelt",0.9669391512870787
image559,image559_02_02.jpg,seat belt,"seat belt, seatbelt",0.3596221506595612
image5590,image5590.jpg,ping-pong ball,ping-pong ball,0.406128078699112
image5590,image5590_01_01.jpg,lipstick,"lipstick, lip rouge",0.09709013998508452
image5590,image5590_01_02.jpg,lipstick,"lipstick, lip rouge",0.1246444582939148
image5590,image5590_02_01.jpg,necklace,necklace,0.35972127318382263
image5590,image5590_02_02.jpg,seat belt,"seat belt, seatbelt",0.2263696491718292
image5591,image5591.jpg,brassiere,"brassiere, bra, bandeau",0.1626937985420227
image5591,image5591_01_01.jpg,bubble,bubble,0.19588051736354828
image5591,image5591_01_02.jpg,lipstick,"lipstick, lip rouge",0.13799504935741425
image5591,image5591_02_01.jpg,brassiere,"brassiere, bra, bandeau",0.4143437445163727
image5591,image5591_02_02.jpg,seat belt,"seat belt, seatbelt",0.2239240854978561
image5592,image5592.jpg,hair slide,hair slide,0.4155412614345551
image5592,image5592_01_01.jpg,seat belt,"seat belt, seatbelt",0.14234007894992828
image5592,image5592_01_02.jpg,hair slide,hair slide,0.4247706234455109
image5592,image5592_02_01.jpg,seat belt,"seat belt, seatbelt",0.23652924597263336
image5592,image5592_02_02.jpg,seat belt,"seat belt, seatbelt",0.8435432910919191
image5593,image5593.jpg,seat belt,"seat belt, seatbelt",0.3292924463748932
image5593,image5593_01_01.jpg,wig,wig,0.13265235722064972
image5593,image5593_01_02.jpg,seat belt,"seat belt, seatbelt",0.17212598025798798
image5593,image5593_02_01.jpg,necklace,necklace,0.3540771007537842
image5593,image5593_02_02.jpg,seat belt,"seat belt, seatbelt",0.4383612871170044
image5594,image5594.jpg,seat belt,"seat belt, seatbelt",0.2769156396389008
image5594,image5594_01_01.jpg,hand blower,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.2262473851442337
image5594,image5594_01_02.jpg,hair slide,hair slide,0.4812850654125214
image5594,image5594_02_01.jpg,seat belt,"seat belt, seatbelt",0.8500218987464905
image5594,image5594_02_02.jpg,seat belt,"seat belt, seatbelt",0.16407854855060575
image5595,image5595.jpg,jean,"jean, blue jean, denim",0.12038733810186385
image5595,image5595_01_01.jpg,suit,"suit, suit of clothes",0.06769445538520813
image5595,image5595_01_02.jpg,dam,"dam, dike, dyke",0.10030470043420793
image5595,image5595_02_01.jpg,monitor,monitor,0.2336181402206421
image5595,image5595_02_02.jpg,jean,"jean, blue jean, denim",0.08368831127882004
image5596,image5596.jpg,overskirt,overskirt,0.4014412462711334
image5596,image5596_01_01.jpg,bikini,"bikini, two-piece",0.2154017835855484
image5596,image5596_01_02.jpg,bikini,"bikini, two-piece",0.5286296606063843
image5596,image5596_02_01.jpg,kimono,kimono,0.9800430536270142
image5596,image5596_02_02.jpg,overskirt,overskirt,0.3832238018512726
image5597,image5597.jpg,racket,"racket, racquet",0.5293552279472351
image5597,image5597_01_01.jpg,balance beam,"balance beam, beam",0.14214801788330078
image5597,image5597_01_02.jpg,entertainment center,entertainment center,0.2753400206565857
image5597,image5597_02_01.jpg,shoji,shoji,0.07404544204473495
image5597,image5597_02_02.jpg,racket,"racket, racquet",0.3601613938808441
image5598,image5598.jpg,miniskirt,"miniskirt, mini",0.5050799250602722
image5598,image5598_01_01.jpg,hair spray,hair spray,0.08658512681722641
image5598,image5598_01_02.jpg,neck brace,neck brace,0.04758099094033241
image5598,image5598_02_01.jpg,punching bag,"punching bag, punch bag, punching ball, punchball",0.2792116403579712
image5598,image5598_02_02.jpg,potter's wheel,potter's wheel,0.3400474190711975
image5599,image5599.jpg,oscilloscope,"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.4172811508178711
image5599,image5599_01_01.jpg,oscilloscope,"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.2815515995025635
image5599,image5599_01_02.jpg,web site,"web site, website, internet site, site",0.4444788694381714
image5599,image5599_02_01.jpg,oscilloscope,"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.6234787106513977
image5599,image5599_02_02.jpg,oscilloscope,"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.2507627308368683
image56,image56.jpg,gown,gown,0.11697619408369064
image56,image56_01_01.jpg,brassiere,"brassiere, bra, bandeau",0.2803800702095032
image56,image56_01_02.jpg,wig,wig,0.2949209809303284
image56,image56_02_01.jpg,bikini,"bikini, two-piece",0.5383364558219911
image56,image56_02_02.jpg,pajama,"pajama, pyjama, pj's, jammies",0.14670529961586
image560,image560.jpg,syringe,syringe,0.6892203092575073
image560,image560_01_01.jpg,window shade,window shade,0.07696178555488586
image560,image560_01_02.jpg,syringe,syringe,0.07109593600034714
image560,image560_02_01.jpg,groom,"groom, bridegroom",0.1750148981809616
image560,image560_02_02.jpg,suit,"suit, suit of clothes",0.16405943036079407
image5600,image5600.jpg,dumbbell,dumbbell,0.8503458499908447
image5600,image5600_01_01.jpg,shower curtain,shower curtain,0.1612176150083542
image5600,image5600_01_02.jpg,plunger,"plunger, plumber's helper",0.1527058184146881
image5600,image5600_02_01.jpg,brassiere,"brassiere, bra, bandeau",0.3055315315723419
image5600,image5600_02_02.jpg,dumbbell,dumbbell,0.2002473473548889
image5601,image5601.jpg,hand blower,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.16697338223457334
image5601,image5601_01_01.jpg,medicine chest,"medicine chest, medicine cabinet",0.6422632336616516
image5601,image5601_01_02.jpg,cellular telephone,"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.5478045344352722
image5601,image5601_02_01.jpg,miniskirt,"miniskirt, mini",0.12606389820575714
image5601,image5601_02_02.jpg,sliding door,sliding door,0.16759954392910004
image5602,image5602.jpg,trench coat,trench coat,0.7837763428688049
image5602,image5602_01_01.jpg,bassoon,bassoon,0.04095446318387985
image5602,image5602_01_02.jpg,maillot,maillot,0.06581483781337738
image5602,image5602_02_01.jpg,stole,stole,0.2570626139640808
image5602,image5602_02_02.jpg,pajama,"pajama, pyjama, pj's, jammies",0.4511793553829193
image5603,image5603.jpg,sunglass,sunglass,0.5720518827438354
image5603,image5603_01_01.jpg,sunglass,sunglass,0.5752331614494324
image5603,image5603_01_02.jpg,military uniform,military uniform,0.14221785962581635
image5603,image5603_02_01.jpg,maillot,"maillot, tank suit",0.34219232201576233
image5603,image5603_02_02.jpg,jean,"jean, blue jean, denim",0.2472579926252365
image5604,image5604.jpg,bow tie,"bow tie, bow-tie, bowtie",0.6571044325828552
image5604,image5604_01_01.jpg,suit,"suit, suit of clothes",0.1906705796718597
image5604,image5604_01_02.jpg,oboe,"oboe, hautboy, hautbois",0.08165097236633301
image5604,image5604_02_01.jpg,suit,"suit, suit of clothes",0.7041608691215515
image5604,image5604_02_02.jpg,abaya,abaya,0.3068369626998901
image5605,image5605.jpg,web site,"web site, website, internet site, site",0.9025205373764038
image5605,image5605_01_01.jpg,abaya,abaya,0.3584389388561249
image5605,image5605_01_02.jpg,oil filter,oil filter,0.035740222781896584
image5605,image5605_02_01.jpg,sunglasses,"sunglasses, dark glasses, shades",0.16144470870494845
image5605,image5605_02_02.jpg,web site,"web site, website, internet site, site",0.18363994359970093
image5606,image5606.jpg,lipstick,"lipstick, lip rouge",0.9120985865592957
image5606,image5606_01_01.jpg,lipstick,"lipstick, lip rouge",0.06864331662654878
image5606,image5606_01_02.jpg,wig,wig,0.29523375630378723
image5606,image5606_02_01.jpg,lipstick,"lipstick, lip rouge",0.8189546465873718
image5606,image5606_02_02.jpg,wig,wig,0.16439032554626465
image5607,image5607.jpg,miniskirt,"miniskirt, mini",0.6405339241027832
image5607,image5607_01_01.jpg,stole,stole,0.2912827134132385
image5607,image5607_01_02.jpg,remote control,"remote control, remote",0.33149507641792303
image5607,image5607_02_01.jpg,miniskirt,"miniskirt, mini",0.6380594372749329
image5607,image5607_02_02.jpg,miniskirt,"miniskirt, mini",0.2172153890132904
image5608,image5608.jpg,seat belt,"seat belt, seatbelt",0.6042192578315735
image5608,image5608_01_01.jpg,seat belt,"seat belt, seatbelt",0.9668169021606444
image5608,image5608_01_02.jpg,lipstick,"lipstick, lip rouge",0.1327289193868637
image5608,image5608_02_01.jpg,seat belt,"seat belt, seatbelt",0.26576876640319824
image5608,image5608_02_02.jpg,wig,wig,0.8633193969726562
image5609,image5609.jpg,refrigerator,"refrigerator, icebox",0.15648344159126282
image5609,image5609_01_01.jpg,medicine chest,"medicine chest, medicine cabinet",0.4200645387172699
image5609,image5609_01_02.jpg,remote control,"remote control, remote",0.4972383677959442
image5609,image5609_02_01.jpg,kimono,kimono,0.9623911380767822
image5609,image5609_02_02.jpg,maillot,maillot,0.1871997117996216
image561,image561.jpg,wig,wig,0.437899649143219
image561,image561_01_01.jpg,sunglasses,"sunglasses, dark glasses, shades",0.7211617827415466
image561,image561_01_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.4206989705562592
image561,image561_02_01.jpg,brassiere,"brassiere, bra, bandeau",0.41990017890930176
image561,image561_02_02.jpg,brassiere,"brassiere, bra, bandeau",0.6819678544998169
image5610,image5610.jpg,sunglasses,"sunglasses, dark glasses, shades",0.6042844653129578
image5610,image5610_01_01.jpg,Afghan hound,"Afghan hound, Afghan",0.28940367698669434
image5610,image5610_01_02.jpg,sunglass,sunglass,0.4957058429718018
image5610,image5610_02_01.jpg,umbrella,umbrella,0.133465513586998
image5610,image5610_02_02.jpg,stole,stole,0.0672677606344223
image5611,image5611.jpg,maillot,maillot,0.2167649418115616
image5611,image5611_01_01.jpg,brassiere,"brassiere, bra, bandeau",0.13480763137340546
image5611,image5611_01_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.3841710388660431
image5611,image5611_02_01.jpg,bathing cap,"bathing cap, swimming cap",0.4824391901493073
image5611,image5611_02_02.jpg,jersey,"jersey, T-shirt, tee shirt",0.4556269943714142
image5612,image5612.jpg,bikini,"bikini, two-piece",0.08864367008209229
image5612,image5612_01_01.jpg,lipstick,"lipstick, lip rouge",0.14658023416996002
image5612,image5612_01_02.jpg,nipple,nipple,0.2444874197244644
image5612,image5612_02_01.jpg,bikini,"bikini, two-piece",0.5969910025596619
image5612,image5612_02_02.jpg,bikini,"bikini, two-piece",0.07382626831531525
image5613,image5613.jpg,bikini,"bikini, two-piece",0.7512209415435791
image5613,image5613_01_01.jpg,Band Aid,Band Aid,0.2466939240694046
image5613,image5613_01_02.jpg,slug,slug,0.047730114310979836
image5613,image5613_02_01.jpg,brassiere,"brassiere, bra, bandeau",0.6269630789756775
image5613,image5613_02_02.jpg,sandal,sandal,0.24955037236213684
image5614,image5614.jpg,wig,wig,0.9338216781616212
image5614,image5614_01_01.jpg,wig,wig,0.33514830470085144
image5614,image5614_01_02.jpg,wig,wig,0.9396603107452391
image5614,image5614_02_01.jpg,maillot,maillot,0.283413827419281
image5614,image5614_02_02.jpg,wig,wig,0.5966174006462097
image5615,image5615.jpg,sunglasses,"sunglasses, dark glasses, shades",0.6342815160751343
image5615,image5615_01_01.jpg,sunglasses,"sunglasses, dark glasses, shades",0.4673934876918793
image5615,image5615_01_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.6055072546005249
image5615,image5615_02_01.jpg,sunscreen,"sunscreen, sunblock, sun blocker",0.11614691466093065
image5615,image5615_02_02.jpg,sunglass,sunglass,0.35156261920928955
image5616,image5616.jpg,plunger,"plunger, plumber's helper",0.15571095049381256
image5616,image5616_01_01.jpg,balloon,balloon,0.6689991950988771
image5616,image5616_01_02.jpg,bathing cap,"bathing cap, swimming cap",0.2449728101491928
image5616,image5616_02_01.jpg,seat belt,"seat belt, seatbelt",0.569448709487915
image5616,image5616_02_02.jpg,Band Aid,Band Aid,0.13499383628368378
image5617,image5617.jpg,dumbbell,dumbbell,0.15729418396949768
image5617,image5617_01_01.jpg,abaya,abaya,0.7231066226959229
image5617,image5617_01_02.jpg,abaya,abaya,0.336556077003479
image5617,image5617_02_01.jpg,punching bag,"punching bag, punch bag, punching ball, punchball",0.11497647315263748
image5617,image5617_02_02.jpg,grand piano,"grand piano, grand",0.15000350773334506
image5618,image5618.jpg,Lhasa,"Lhasa, Lhasa apso",0.33846524357795715
image5618,image5618_01_01.jpg,wig,wig,0.1321895271539688
image5618,image5618_01_02.jpg,wig,wig,0.12602292001247406
image5618,image5618_02_01.jpg,Maltese dog,"Maltese dog, Maltese terrier, Maltese",0.6884559392929077
image5618,image5618_02_02.jpg,Shih-Tzu,Shih-Tzu,0.5540728569030762
image5619,image5619.jpg,Windsor tie,Windsor tie,0.3279436230659485
image5619,image5619_01_01.jpg,sunscreen,"sunscreen, sunblock, sun blocker",0.530295729637146
image5619,image5619_01_02.jpg,mosquito net,mosquito net,0.3903493583202362
image5619,image5619_02_01.jpg,bow,bow,0.5643436312675476
image5619,image5619_02_02.jpg,cardigan,cardigan,0.18770618736743927
image562,image562.jpg,wig,wig,0.3800135552883148
image562,image562_01_01.jpg,wig,wig,0.8503050804138184
image562,image562_01_02.jpg,wig,wig,0.2110982984304428
image562,image562_02_01.jpg,gown,gown,0.5885580778121948
image562,image562_02_02.jpg,gown,gown,0.563666582107544
image5620,image5620.jpg,monitor,monitor,0.18593615293502808
image5620,image5620_01_01.jpg,brassiere,"brassiere, bra, bandeau",0.2255508601665497
image5620,image5620_01_02.jpg,sunglasses,"sunglasses, dark glasses, shades",0.26143965125083923
image5620,image5620_02_01.jpg,sunglasses,"sunglasses, dark glasses, shades",0.07981987297534943
